"","date","dc","wday","month","year","week","summer"
"1894",2021-03-08,1,"Mon","3",2021,"10","winter"
"1895",2021-03-09,1,"Tue","3",2021,"10","winter"
"1896",2021-03-10,1,"Wed","3",2021,"10","winter"
"1897",2021-03-11,0,"Thu","3",2021,"10","winter"
"1898",2021-03-12,0,"Fri","3",2021,"11","winter"
"1899",2021-03-13,0,"Sat","3",2021,"11","winter"
"1900",2021-03-14,0,"Sun","3",2021,"11","winter"
"1901",2021-03-15,0,"Mon","3",2021,"11","winter"
"1902",2021-03-16,1,"Tue","3",2021,"11","winter"
"1903",2021-03-17,1,"Wed","3",2021,"11","winter"
"1904",2021-03-18,1,"Thu","3",2021,"11","winter"
"1905",2021-03-19,0,"Fri","3",2021,"12","winter"
"1906",2021-03-20,0,"Sat","3",2021,"12","winter"
"1907",2021-03-21,0,"Sun","3",2021,"12","winter"
"1908",2021-03-22,0,"Mon","3",2021,"12","winter"
"1909",2021-03-23,0,"Tue","3",2021,"12","winter"
"1910",2021-03-24,2,"Wed","3",2021,"12","winter"
"1911",2021-03-25,0,"Thu","3",2021,"12","winter"
"1912",2021-03-26,0,"Fri","3",2021,"13","winter"
"1913",2021-03-27,0,"Sat","3",2021,"13","winter"
"1914",2021-03-28,0,"Sun","3",2021,"13","winter"
"1915",2021-03-29,0,"Mon","3",2021,"13","winter"
"1916",2021-03-30,1,"Tue","3",2021,"13","winter"
"1917",2021-03-31,1,"Wed","3",2021,"13","winter"
"1918",2021-04-01,0,"Thu","4",2021,"13","winter"
"1919",2021-04-02,1,"Fri","4",2021,"14","winter"
"1920",2021-04-03,0,"Sat","4",2021,"14","winter"
"1921",2021-04-04,0,"Sun","4",2021,"14","winter"
"1922",2021-04-05,2,"Mon","4",2021,"14","winter"
"1923",2021-04-06,1,"Tue","4",2021,"14","winter"
"1924",2021-04-07,0,"Wed","4",2021,"14","winter"
"1925",2021-04-08,2,"Thu","4",2021,"14","winter"
"1926",2021-04-09,0,"Fri","4",2021,"15","winter"
"1927",2021-04-10,0,"Sat","4",2021,"15","winter"
"1928",2021-04-11,0,"Sun","4",2021,"15","winter"
"1929",2021-04-12,1,"Mon","4",2021,"15","winter"
"1930",2021-04-13,0,"Tue","4",2021,"15","winter"
"1931",2021-04-14,0,"Wed","4",2021,"15","winter"
"1932",2021-04-15,0,"Thu","4",2021,"15","winter"
"1933",2021-04-16,0,"Fri","4",2021,"16","winter"
"1934",2021-04-17,0,"Sat","4",2021,"16","winter"
"1935",2021-04-18,0,"Sun","4",2021,"16","winter"
"1936",2021-04-19,2,"Mon","4",2021,"16","winter"
"1937",2021-04-20,3,"Tue","4",2021,"16","winter"
"1938",2021-04-21,0,"Wed","4",2021,"16","winter"
"1939",2021-04-22,0,"Thu","4",2021,"16","winter"
"1940",2021-04-23,1,"Fri","4",2021,"17","winter"
"1941",2021-04-24,1,"Sat","4",2021,"17","winter"
"1942",2021-04-25,1,"Sun","4",2021,"17","winter"
"1943",2021-04-26,0,"Mon","4",2021,"17","winter"
"1944",2021-04-27,1,"Tue","4",2021,"17","winter"
"1945",2021-04-28,1,"Wed","4",2021,"17","winter"
"1946",2021-04-29,0,"Thu","4",2021,"17","winter"
"1947",2021-04-30,2,"Fri","4",2021,"18","winter"
"1948",2021-05-01,0,"Sat","5",2021,"18","winter"
"1949",2021-05-02,0,"Sun","5",2021,"18","winter"
"1950",2021-05-03,0,"Mon","5",2021,"18","winter"
"1951",2021-05-04,1,"Tue","5",2021,"18","winter"
"1952",2021-05-05,1,"Wed","5",2021,"18","winter"
"1953",2021-05-06,0,"Thu","5",2021,"18","winter"
"1954",2021-05-07,1,"Fri","5",2021,"19","winter"
"1955",2021-05-08,1,"Sat","5",2021,"19","winter"
"1956",2021-05-09,0,"Sun","5",2021,"19","winter"
"1957",2021-05-10,0,"Mon","5",2021,"19","winter"
"1958",2021-05-11,0,"Tue","5",2021,"19","winter"
"1959",2021-05-12,1,"Wed","5",2021,"19","winter"
"1960",2021-05-13,0,"Thu","5",2021,"19","winter"
"1961",2021-05-14,1,"Fri","5",2021,"20","winter"
"1962",2021-05-15,1,"Sat","5",2021,"20","winter"
"1963",2021-05-16,1,"Sun","5",2021,"20","winter"
"1964",2021-05-17,0,"Mon","5",2021,"20","winter"
"1965",2021-05-18,0,"Tue","5",2021,"20","winter"
"1966",2021-05-19,1,"Wed","5",2021,"20","winter"
"1967",2021-05-20,4,"Thu","5",2021,"20","winter"
"1968",2021-05-21,0,"Fri","5",2021,"21","winter"
"1969",2021-05-22,0,"Sat","5",2021,"21","winter"
"1970",2021-05-23,1,"Sun","5",2021,"21","winter"
"1971",2021-05-24,1,"Mon","5",2021,"21","winter"
"1972",2021-05-25,1,"Tue","5",2021,"21","winter"
"1973",2021-05-26,0,"Wed","5",2021,"21","winter"
"1974",2021-05-27,0,"Thu","5",2021,"21","winter"
"1975",2021-05-28,1,"Fri","5",2021,"22","winter"
"1976",2021-05-29,0,"Sat","5",2021,"22","winter"
"1977",2021-05-30,0,"Sun","5",2021,"22","winter"
"1978",2021-05-31,1,"Mon","5",2021,"22","winter"
"1979",2021-06-01,0,"Tue","6",2021,"22","summer"
"1980",2021-06-02,0,"Wed","6",2021,"22","summer"
"1981",2021-06-03,0,"Thu","6",2021,"22","summer"
"1982",2021-06-04,0,"Fri","6",2021,"23","summer"
"1983",2021-06-05,0,"Sat","6",2021,"23","summer"
"1984",2021-06-06,0,"Sun","6",2021,"23","summer"
"1985",2021-06-07,1,"Mon","6",2021,"23","summer"
"1986",2021-06-08,0,"Tue","6",2021,"23","summer"
"1987",2021-06-09,0,"Wed","6",2021,"23","summer"
"1988",2021-06-10,0,"Thu","6",2021,"23","summer"
"1989",2021-06-11,2,"Fri","6",2021,"24","summer"
"1990",2021-06-12,0,"Sat","6",2021,"24","summer"
"1991",2021-06-13,0,"Sun","6",2021,"24","summer"
"1992",2021-06-14,2,"Mon","6",2021,"24","summer"
"1993",2021-06-15,0,"Tue","6",2021,"24","summer"
"1994",2021-06-16,0,"Wed","6",2021,"24","summer"
"1995",2021-06-17,0,"Thu","6",2021,"24","summer"
"1996",2021-06-18,0,"Fri","6",2021,"25","summer"
"1997",2021-06-19,0,"Sat","6",2021,"25","summer"
"1998",2021-06-20,0,"Sun","6",2021,"25","summer"
"1999",2021-06-21,0,"Mon","6",2021,"25","summer"
"2000",2021-06-22,1,"Tue","6",2021,"25","summer"
"2001",2021-06-23,1,"Wed","6",2021,"25","summer"
"2002",2021-06-24,0,"Thu","6",2021,"25","summer"
"2003",2021-06-25,0,"Fri","6",2021,"26","summer"
"2004",2021-06-26,0,"Sat","6",2021,"26","summer"
"2005",2021-06-27,0,"Sun","6",2021,"26","summer"
"2006",2021-06-28,1,"Mon","6",2021,"26","summer"
"2007",2021-06-29,0,"Tue","6",2021,"26","summer"
"2008",2021-06-30,0,"Wed","6",2021,"26","summer"
"2009",2021-07-01,0,"Thu","7",2021,"26","summer"
"2010",2021-07-02,0,"Fri","7",2021,"27","summer"
"2011",2021-07-03,0,"Sat","7",2021,"27","summer"
"2012",2021-07-04,0,"Sun","7",2021,"27","summer"
"2013",2021-07-05,0,"Mon","7",2021,"27","summer"
"2014",2021-07-06,0,"Tue","7",2021,"27","summer"
"2015",2021-07-07,0,"Wed","7",2021,"27","summer"
"2016",2021-07-08,0,"Thu","7",2021,"27","summer"
"2017",2021-07-09,0,"Fri","7",2021,"28","summer"
"2018",2021-07-10,0,"Sat","7",2021,"28","summer"
"2019",2021-07-11,0,"Sun","7",2021,"28","summer"
"2020",2021-07-12,1,"Mon","7",2021,"28","summer"
"2021",2021-07-13,1,"Tue","7",2021,"28","summer"
"2022",2021-07-14,0,"Wed","7",2021,"28","summer"
"2023",2021-07-15,0,"Thu","7",2021,"28","summer"
"2024",2021-07-16,0,"Fri","7",2021,"29","summer"
"2025",2021-07-17,0,"Sat","7",2021,"29","summer"
"2026",2021-07-18,0,"Sun","7",2021,"29","summer"
"2027",2021-07-19,1,"Mon","7",2021,"29","summer"
"2028",2021-07-20,1,"Tue","7",2021,"29","summer"
"2029",2021-07-21,0,"Wed","7",2021,"29","summer"
"2030",2021-07-22,0,"Thu","7",2021,"29","summer"
"2031",2021-07-23,0,"Fri","7",2021,"30","summer"
"2032",2021-07-24,0,"Sat","7",2021,"30","summer"
"2033",2021-07-25,0,"Sun","7",2021,"30","summer"
"2034",2021-07-26,2,"Mon","7",2021,"30","summer"
"2035",2021-07-27,2,"Tue","7",2021,"30","summer"
"2036",2021-07-28,1,"Wed","7",2021,"30","summer"
"2037",2021-07-29,1,"Thu","7",2021,"30","summer"
"2038",2021-07-30,0,"Fri","7",2021,"31","summer"
"2039",2021-07-31,0,"Sat","7",2021,"31","summer"
"2040",2021-08-01,0,"Sun","8",2021,"31","summer"
"2041",2021-08-02,0,"Mon","8",2021,"31","summer"
"2042",2021-08-03,0,"Tue","8",2021,"31","summer"
"2043",2021-08-04,0,"Wed","8",2021,"31","summer"
"2044",2021-08-05,0,"Thu","8",2021,"31","summer"
"2045",2021-08-06,0,"Fri","8",2021,"32","summer"
"2046",2021-08-07,0,"Sat","8",2021,"32","summer"
"2047",2021-08-08,0,"Sun","8",2021,"32","summer"
"2048",2021-08-09,0,"Mon","8",2021,"32","summer"
"2049",2021-08-10,1,"Tue","8",2021,"32","summer"
"2050",2021-08-11,1,"Wed","8",2021,"32","summer"
"2051",2021-08-12,0,"Thu","8",2021,"32","summer"
"2052",2021-08-13,0,"Fri","8",2021,"33","summer"
"2053",2021-08-14,0,"Sat","8",2021,"33","summer"
"2054",2021-08-15,0,"Sun","8",2021,"33","summer"
"2055",2021-08-16,0,"Mon","8",2021,"33","summer"
"2056",2021-08-17,1,"Tue","8",2021,"33","summer"
"2057",2021-08-18,0,"Wed","8",2021,"33","summer"
"2058",2021-08-19,0,"Thu","8",2021,"33","summer"
"2059",2021-08-20,1,"Fri","8",2021,"34","summer"
"2060",2021-08-21,0,"Sat","8",2021,"34","summer"
"2061",2021-08-22,0,"Sun","8",2021,"34","summer"
"2062",2021-08-23,0,"Mon","8",2021,"34","summer"
"2063",2021-08-24,1,"Tue","8",2021,"34","summer"
"2064",2021-08-25,0,"Wed","8",2021,"34","summer"
"2065",2021-08-26,0,"Thu","8",2021,"34","summer"
"2066",2021-08-27,0,"Fri","8",2021,"35","summer"
"2067",2021-08-28,0,"Sat","8",2021,"35","summer"
"2068",2021-08-29,1,"Sun","8",2021,"35","summer"
"2069",2021-08-30,0,"Mon","8",2021,"35","summer"
"2070",2021-08-31,1,"Tue","8",2021,"35","summer"
"2071",2021-09-01,0,"Wed","9",2021,"35","winter"
"2072",2021-09-02,0,"Thu","9",2021,"35","winter"
"2073",2021-09-03,1,"Fri","9",2021,"36","winter"
"2074",2021-09-04,0,"Sat","9",2021,"36","winter"
"2075",2021-09-05,0,"Sun","9",2021,"36","winter"
"2076",2021-09-06,0,"Mon","9",2021,"36","winter"
"2077",2021-09-07,0,"Tue","9",2021,"36","winter"
"2078",2021-09-08,0,"Wed","9",2021,"36","winter"
"2079",2021-09-09,0,"Thu","9",2021,"36","winter"
"2080",2021-09-10,0,"Fri","9",2021,"37","winter"
"2081",2021-09-11,0,"Sat","9",2021,"37","winter"
"2082",2021-09-12,0,"Sun","9",2021,"37","winter"
"2083",2021-09-13,2,"Mon","9",2021,"37","winter"
"2084",2021-09-14,0,"Tue","9",2021,"37","winter"
"2085",2021-09-15,0,"Wed","9",2021,"37","winter"
"2086",2021-09-16,0,"Thu","9",2021,"37","winter"
"2087",2021-09-17,1,"Fri","9",2021,"38","winter"
"2088",2021-09-18,0,"Sat","9",2021,"38","winter"
"2089",2021-09-19,0,"Sun","9",2021,"38","winter"
"2090",2021-09-20,1,"Mon","9",2021,"38","winter"
"2091",2021-09-21,0,"Tue","9",2021,"38","winter"
"2092",2021-09-22,1,"Wed","9",2021,"38","winter"
"2093",2021-09-23,0,"Thu","9",2021,"38","winter"
"2094",2021-09-24,2,"Fri","9",2021,"39","winter"
"2095",2021-09-25,0,"Sat","9",2021,"39","winter"
"2096",2021-09-26,0,"Sun","9",2021,"39","winter"
"2097",2021-09-27,0,"Mon","9",2021,"39","winter"
"2098",2021-09-28,2,"Tue","9",2021,"39","winter"
"2099",2021-09-29,0,"Wed","9",2021,"39","winter"
"2100",2021-09-30,2,"Thu","9",2021,"39","winter"
"2101",2021-10-01,1,"Fri","10",2021,"40","winter"
"2102",2021-10-02,3,"Sat","10",2021,"40","winter"
"2103",2021-10-03,0,"Sun","10",2021,"40","winter"
"2104",2021-10-04,1,"Mon","10",2021,"40","winter"
"2105",2021-10-05,0,"Tue","10",2021,"40","winter"
"2106",2021-10-06,1,"Wed","10",2021,"40","winter"
"2107",2021-10-07,0,"Thu","10",2021,"40","winter"
"2108",2021-10-08,0,"Fri","10",2021,"41","winter"
"2109",2021-10-09,0,"Sat","10",2021,"41","winter"
"2110",2021-10-10,0,"Sun","10",2021,"41","winter"
"2111",2021-10-11,1,"Mon","10",2021,"41","winter"
"2112",2021-10-12,0,"Tue","10",2021,"41","winter"
"2113",2021-10-13,0,"Wed","10",2021,"41","winter"
"2114",2021-10-14,0,"Thu","10",2021,"41","winter"
"2115",2021-10-15,0,"Fri","10",2021,"42","winter"
"2116",2021-10-16,1,"Sat","10",2021,"42","winter"
"2117",2021-10-17,1,"Sun","10",2021,"42","winter"
"2118",2021-10-18,0,"Mon","10",2021,"42","winter"
"2119",2021-10-19,0,"Tue","10",2021,"42","winter"
"2120",2021-10-20,0,"Wed","10",2021,"42","winter"
"2121",2021-10-21,0,"Thu","10",2021,"42","winter"
"2122",2021-10-22,0,"Fri","10",2021,"43","winter"
"2123",2021-10-23,0,"Sat","10",2021,"43","winter"
"2124",2021-10-24,0,"Sun","10",2021,"43","winter"
"2125",2021-10-25,1,"Mon","10",2021,"43","winter"
"2126",2021-10-26,0,"Tue","10",2021,"43","winter"
"2127",2021-10-27,1,"Wed","10",2021,"43","winter"
"2128",2021-10-28,0,"Thu","10",2021,"43","winter"
"2129",2021-10-29,0,"Fri","10",2021,"44","winter"
"2130",2021-10-30,0,"Sat","10",2021,"44","winter"
"2131",2021-10-31,0,"Sun","10",2021,"44","winter"
"2132",2021-11-01,1,"Mon","11",2021,"44","winter"
"2133",2021-11-02,2,"Tue","11",2021,"44","winter"
"2134",2021-11-03,1,"Wed","11",2021,"44","winter"
"2135",2021-11-04,0,"Thu","11",2021,"44","winter"
"2136",2021-11-05,0,"Fri","11",2021,"45","winter"
"2137",2021-11-06,0,"Sat","11",2021,"45","winter"
"2138",2021-11-07,0,"Sun","11",2021,"45","winter"
"2139",2021-11-08,0,"Mon","11",2021,"45","winter"
"2140",2021-11-09,0,"Tue","11",2021,"45","winter"
"2141",2021-11-10,0,"Wed","11",2021,"45","winter"
"2142",2021-11-11,0,"Thu","11",2021,"45","winter"
"2143",2021-11-12,0,"Fri","11",2021,"46","winter"
"2144",2021-11-13,0,"Sat","11",2021,"46","winter"
"2145",2021-11-14,0,"Sun","11",2021,"46","winter"
"2146",2021-11-15,0,"Mon","11",2021,"46","winter"
"2147",2021-11-16,0,"Tue","11",2021,"46","winter"
"2148",2021-11-17,0,"Wed","11",2021,"46","winter"
"2149",2021-11-18,1,"Thu","11",2021,"46","winter"
"2150",2021-11-19,0,"Fri","11",2021,"47","winter"
"2151",2021-11-20,0,"Sat","11",2021,"47","winter"
"2152",2021-11-21,0,"Sun","11",2021,"47","winter"
"2153",2021-11-22,0,"Mon","11",2021,"47","winter"
"2154",2021-11-23,0,"Tue","11",2021,"47","winter"
"2155",2021-11-24,1,"Wed","11",2021,"47","winter"
"2156",2021-11-25,0,"Thu","11",2021,"47","winter"
"2157",2021-11-26,1,"Fri","11",2021,"48","winter"
"2158",2021-11-27,0,"Sat","11",2021,"48","winter"
"2159",2021-11-28,0,"Sun","11",2021,"48","winter"
"2160",2021-11-29,1,"Mon","11",2021,"48","winter"
"2161",2021-11-30,0,"Tue","11",2021,"48","winter"
"2162",2021-12-01,1,"Wed","12",2021,"48","winter"
"2163",2021-12-02,0,"Thu","12",2021,"48","winter"
"2164",2021-12-03,1,"Fri","12",2021,"49","winter"
"2165",2021-12-04,1,"Sat","12",2021,"49","winter"
"2166",2021-12-05,0,"Sun","12",2021,"49","winter"
"2167",2021-12-06,0,"Mon","12",2021,"49","winter"
"2168",2021-12-07,0,"Tue","12",2021,"49","winter"
"2169",2021-12-08,1,"Wed","12",2021,"49","winter"
"2170",2021-12-09,0,"Thu","12",2021,"49","winter"
"2171",2021-12-10,1,"Fri","12",2021,"50","winter"
"2172",2021-12-11,0,"Sat","12",2021,"50","winter"
"2173",2021-12-12,0,"Sun","12",2021,"50","winter"
"2174",2021-12-13,0,"Mon","12",2021,"50","winter"
"2175",2021-12-14,2,"Tue","12",2021,"50","winter"
"2176",2021-12-15,1,"Wed","12",2021,"50","winter"
"2177",2021-12-16,0,"Thu","12",2021,"50","winter"
"2178",2021-12-17,2,"Fri","12",2021,"51","winter"
"2179",2021-12-18,0,"Sat","12",2021,"51","winter"
"2180",2021-12-19,0,"Sun","12",2021,"51","winter"
"2181",2021-12-20,2,"Mon","12",2021,"51","winter"
"2182",2021-12-21,1,"Tue","12",2021,"51","winter"
"2183",2021-12-22,0,"Wed","12",2021,"51","winter"
"2184",2021-12-23,0,"Thu","12",2021,"51","winter"
"2185",2021-12-24,2,"Fri","12",2021,"52","winter"
"2186",2021-12-25,0,"Sat","12",2021,"52","winter"
"2187",2021-12-26,0,"Sun","12",2021,"52","winter"
"2188",2021-12-27,0,"Mon","12",2021,"52","winter"
"2189",2021-12-28,0,"Tue","12",2021,"52","winter"
"2190",2021-12-29,2,"Wed","12",2021,"52","winter"
"2191",2021-12-30,2,"Thu","12",2021,"52","winter"
"2192",2021-12-31,0,"Fri","12",2021,"53","winter"
"2193",2022-01-01,0,"Sat","1",2022,"1","winter"
"2194",2022-01-02,0,"Sun","1",2022,"1","winter"
"2195",2022-01-03,1,"Mon","1",2022,"1","winter"
"2196",2022-01-04,0,"Tue","1",2022,"1","winter"
"2197",2022-01-05,0,"Wed","1",2022,"1","winter"
"2198",2022-01-06,0,"Thu","1",2022,"1","winter"
"2199",2022-01-07,0,"Fri","1",2022,"1","winter"
"2200",2022-01-08,0,"Sat","1",2022,"2","winter"
"2201",2022-01-09,0,"Sun","1",2022,"2","winter"
"2202",2022-01-10,0,"Mon","1",2022,"2","winter"
"2203",2022-01-11,0,"Tue","1",2022,"2","winter"
"2204",2022-01-12,0,"Wed","1",2022,"2","winter"
"2205",2022-01-13,0,"Thu","1",2022,"2","winter"
"2206",2022-01-14,0,"Fri","1",2022,"2","winter"
"2207",2022-01-15,0,"Sat","1",2022,"3","winter"
"2208",2022-01-16,0,"Sun","1",2022,"3","winter"
"2209",2022-01-17,2,"Mon","1",2022,"3","winter"
"2210",2022-01-18,0,"Tue","1",2022,"3","winter"
"2211",2022-01-19,1,"Wed","1",2022,"3","winter"
"2212",2022-01-20,0,"Thu","1",2022,"3","winter"
"2213",2022-01-21,0,"Fri","1",2022,"3","winter"
"2214",2022-01-22,0,"Sat","1",2022,"4","winter"
"2215",2022-01-23,0,"Sun","1",2022,"4","winter"
"2216",2022-01-24,0,"Mon","1",2022,"4","winter"
"2217",2022-01-25,1,"Tue","1",2022,"4","winter"
"2218",2022-01-26,0,"Wed","1",2022,"4","winter"
"2219",2022-01-27,0,"Thu","1",2022,"4","winter"
"2220",2022-01-28,0,"Fri","1",2022,"4","winter"
"2221",2022-01-29,0,"Sat","1",2022,"5","winter"
"2222",2022-01-30,0,"Sun","1",2022,"5","winter"
"2223",2022-01-31,0,"Mon","1",2022,"5","winter"
"2224",2022-02-01,0,"Tue","2",2022,"5","winter"
"2225",2022-02-02,0,"Wed","2",2022,"5","winter"
"2226",2022-02-03,0,"Thu","2",2022,"5","winter"
"2227",2022-02-04,0,"Fri","2",2022,"5","winter"
"2228",2022-02-05,1,"Sat","2",2022,"6","winter"
"2229",2022-02-06,0,"Sun","2",2022,"6","winter"
"2230",2022-02-07,0,"Mon","2",2022,"6","winter"
"2231",2022-02-08,0,"Tue","2",2022,"6","winter"
"2232",2022-02-09,0,"Wed","2",2022,"6","winter"
"2233",2022-02-10,0,"Thu","2",2022,"6","winter"
"2234",2022-02-11,2,"Fri","2",2022,"6","winter"
"2235",2022-02-12,0,"Sat","2",2022,"7","winter"
"2236",2022-02-13,0,"Sun","2",2022,"7","winter"
"2237",2022-02-14,0,"Mon","2",2022,"7","winter"
"2238",2022-02-15,0,"Tue","2",2022,"7","winter"
"2239",2022-02-16,1,"Wed","2",2022,"7","winter"
"2240",2022-02-17,0,"Thu","2",2022,"7","winter"
"2241",2022-02-18,0,"Fri","2",2022,"7","winter"
"2242",2022-02-19,0,"Sat","2",2022,"8","winter"
"2243",2022-02-20,0,"Sun","2",2022,"8","winter"
"2244",2022-02-21,0,"Mon","2",2022,"8","winter"
"2245",2022-02-22,0,"Tue","2",2022,"8","winter"
"2246",2022-02-23,0,"Wed","2",2022,"8","winter"
"2247",2022-02-24,0,"Thu","2",2022,"8","winter"
"2248",2022-02-25,0,"Fri","2",2022,"8","winter"
"2249",2022-02-26,1,"Sat","2",2022,"9","winter"
"2250",2022-02-27,0,"Sun","2",2022,"9","winter"
"2251",2022-02-28,1,"Mon","2",2022,"9","winter"
"2252",2022-03-01,0,"Tue","3",2022,"9","winter"
"2253",2022-03-02,0,"Wed","3",2022,"9","winter"
"2254",2022-03-03,0,"Thu","3",2022,"9","winter"
"2255",2022-03-04,0,"Fri","3",2022,"9","winter"
"2256",2022-03-05,1,"Sat","3",2022,"10","winter"
"2257",2022-03-06,0,"Sun","3",2022,"10","winter"
"2258",2022-03-07,0,"Mon","3",2022,"10","winter"
"2259",2022-03-08,0,"Tue","3",2022,"10","winter"
"2260",2022-03-09,0,"Wed","3",2022,"10","winter"
"2261",2022-03-10,0,"Thu","3",2022,"10","winter"
"2262",2022-03-11,0,"Fri","3",2022,"10","winter"
"2263",2022-03-12,0,"Sat","3",2022,"11","winter"
"2264",2022-03-13,0,"Sun","3",2022,"11","winter"
"2265",2022-03-14,0,"Mon","3",2022,"11","winter"
"2266",2022-03-15,1,"Tue","3",2022,"11","winter"
"2267",2022-03-16,0,"Wed","3",2022,"11","winter"
"2268",2022-03-17,0,"Thu","3",2022,"11","winter"
"2269",2022-03-18,0,"Fri","3",2022,"11","winter"
"2270",2022-03-19,1,"Sat","3",2022,"12","winter"
"2271",2022-03-20,0,"Sun","3",2022,"12","winter"
"2272",2022-03-21,1,"Mon","3",2022,"12","winter"
"2273",2022-03-22,0,"Tue","3",2022,"12","winter"
"2274",2022-03-23,1,"Wed","3",2022,"12","winter"
"2275",2022-03-24,2,"Thu","3",2022,"12","winter"
"2276",2022-03-25,0,"Fri","3",2022,"12","winter"
"2277",2022-03-26,0,"Sat","3",2022,"13","winter"
"2278",2022-03-27,0,"Sun","3",2022,"13","winter"
"2279",2022-03-28,1,"Mon","3",2022,"13","winter"
"2280",2022-03-29,0,"Tue","3",2022,"13","winter"
"2281",2022-03-30,1,"Wed","3",2022,"13","winter"
"2282",2022-03-31,0,"Thu","3",2022,"13","winter"
"2283",2022-04-01,1,"Fri","4",2022,"13","winter"
"2284",2022-04-02,0,"Sat","4",2022,"14","winter"
"2285",2022-04-03,0,"Sun","4",2022,"14","winter"
"2286",2022-04-04,1,"Mon","4",2022,"14","winter"
"2287",2022-04-05,2,"Tue","4",2022,"14","winter"
"2288",2022-04-06,1,"Wed","4",2022,"14","winter"
"2289",2022-04-07,0,"Thu","4",2022,"14","winter"
"2290",2022-04-08,0,"Fri","4",2022,"14","winter"
"2291",2022-04-09,0,"Sat","4",2022,"15","winter"
"2292",2022-04-10,1,"Sun","4",2022,"15","winter"
"2293",2022-04-11,1,"Mon","4",2022,"15","winter"
"2294",2022-04-12,0,"Tue","4",2022,"15","winter"
"2295",2022-04-13,0,"Wed","4",2022,"15","winter"
"2296",2022-04-14,1,"Thu","4",2022,"15","winter"
"2297",2022-04-15,1,"Fri","4",2022,"15","winter"
"2298",2022-04-16,2,"Sat","4",2022,"16","winter"
"2299",2022-04-17,0,"Sun","4",2022,"16","winter"
"2300",2022-04-18,1,"Mon","4",2022,"16","winter"
"2301",2022-04-19,0,"Tue","4",2022,"16","winter"
"2302",2022-04-20,0,"Wed","4",2022,"16","winter"
"2303",2022-04-21,1,"Thu","4",2022,"16","winter"
"2304",2022-04-22,0,"Fri","4",2022,"16","winter"
"2305",2022-04-23,1,"Sat","4",2022,"17","winter"
"2306",2022-04-24,0,"Sun","4",2022,"17","winter"
"2307",2022-04-25,0,"Mon","4",2022,"17","winter"
"2308",2022-04-26,1,"Tue","4",2022,"17","winter"
"2309",2022-04-27,1,"Wed","4",2022,"17","winter"
"2310",2022-04-28,1,"Thu","4",2022,"17","winter"
"2311",2022-04-29,0,"Fri","4",2022,"17","winter"
"2312",2022-04-30,0,"Sat","4",2022,"18","winter"
"2313",2022-05-01,0,"Sun","5",2022,"18","winter"
"2314",2022-05-02,0,"Mon","5",2022,"18","winter"
"2315",2022-05-03,0,"Tue","5",2022,"18","winter"
"2316",2022-05-04,1,"Wed","5",2022,"18","winter"
"2317",2022-05-05,1,"Thu","5",2022,"18","winter"
"2318",2022-05-06,1,"Fri","5",2022,"18","winter"
"2319",2022-05-07,0,"Sat","5",2022,"19","winter"
"2320",2022-05-08,1,"Sun","5",2022,"19","winter"
"2321",2022-05-09,0,"Mon","5",2022,"19","winter"
"2322",2022-05-10,0,"Tue","5",2022,"19","winter"
"2323",2022-05-11,1,"Wed","5",2022,"19","winter"
"2324",2022-05-12,0,"Thu","5",2022,"19","winter"
"2325",2022-05-13,1,"Fri","5",2022,"19","winter"
"2326",2022-05-14,0,"Sat","5",2022,"20","winter"
"2327",2022-05-15,0,"Sun","5",2022,"20","winter"
"2328",2022-05-16,1,"Mon","5",2022,"20","winter"
"2329",2022-05-17,2,"Tue","5",2022,"20","winter"
"2330",2022-05-18,0,"Wed","5",2022,"20","winter"
"2331",2022-05-19,1,"Thu","5",2022,"20","winter"
"2332",2022-05-20,1,"Fri","5",2022,"20","winter"
"2333",2022-05-21,0,"Sat","5",2022,"21","winter"
"2334",2022-05-22,0,"Sun","5",2022,"21","winter"
"2335",2022-05-23,0,"Mon","5",2022,"21","winter"
"2336",2022-05-24,0,"Tue","5",2022,"21","winter"
"2337",2022-05-25,1,"Wed","5",2022,"21","winter"
"2338",2022-05-26,0,"Thu","5",2022,"21","winter"
"2339",2022-05-27,0,"Fri","5",2022,"21","winter"
"2340",2022-05-28,1,"Sat","5",2022,"22","winter"
"2341",2022-05-29,0,"Sun","5",2022,"22","winter"
"2342",2022-05-30,1,"Mon","5",2022,"22","winter"
"2343",2022-05-31,1,"Tue","5",2022,"22","winter"
"2344",2022-06-01,1,"Wed","6",2022,"22","summer"
"2345",2022-06-02,2,"Thu","6",2022,"22","summer"
"2346",2022-06-03,0,"Fri","6",2022,"22","summer"
"2347",2022-06-04,1,"Sat","6",2022,"23","summer"
"2348",2022-06-05,0,"Sun","6",2022,"23","summer"
"2349",2022-06-06,0,"Mon","6",2022,"23","summer"
"2350",2022-06-07,0,"Tue","6",2022,"23","summer"
"2351",2022-06-08,1,"Wed","6",2022,"23","summer"
"2352",2022-06-09,0,"Thu","6",2022,"23","summer"
"2353",2022-06-10,1,"Fri","6",2022,"23","summer"
"2354",2022-06-11,0,"Sat","6",2022,"24","summer"
"2355",2022-06-12,0,"Sun","6",2022,"24","summer"
"2356",2022-06-13,1,"Mon","6",2022,"24","summer"
"2357",2022-06-14,0,"Tue","6",2022,"24","summer"
"2358",2022-06-15,0,"Wed","6",2022,"24","summer"
"2359",2022-06-16,1,"Thu","6",2022,"24","summer"
